Family,Model,Portfolio_Type,Portfolio_Definition,Test_Year,Cost_Bps_Per_Side,Probability_Margin,Num_Candidate_Events,Num_Trades,Trade_Coverage,Active_Sessions,Mean_Trade_Return_Net,Median_Trade_Return_Net,Win_Rate,Avg_Win,Avg_Loss,Profit_Factor,Mean_Daily_Return_Net,Annualized_Return_Arithmetic,Annualized_Volatility,Sharpe,Sortino,HAC_t,HAC_p_value,HAC_p_value_Positive,Max_Drawdown,Cumulative_Return,CAGR,HAC_p_value_Holm,HAC_p_value_Positive_Holm
CatBoost,CAT B - MARKET + SEC,Momentum,positive_relative_momentum_60d,2025,5.0,0.0,73,73,1.0,65,0.0010833687011408974,2.763098661179384e-05,0.5068493150684932,0.009639944999767645,0.007710890272447705,1.2848997845505763,0.00033581055686869035,0.08462426033090997,0.10619075286854683,0.7969079985303998,1.292307314203366,0.9501739233808201,0.3429452172184963,0.17147260860924815,-0.05612808583742579,0.08155192720610538,0.08207761527580737,1.0,1.0
CatBoost,CAT B - MARKET + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,2025,5.0,0.0,34,34,1.0,34,0.002843612536137994,0.0006469414833742424,0.5294117647058824,0.009562212475874913,0.00471481239606604,2.281636708246365,0.0003867313049147671,0.09745628883852131,0.06007792926559654,1.6221645790699615,3.667933652389384,1.8975848623853067,0.05890755823317801,0.029453779116589005,-0.01884894694957051,0.09954648114844544,0.10019343512604983,1.0,1.0
CatBoost,CAT C - MARKET + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,2025,5.0,0.0,72,72,1.0,68,0.0028119412516062086,0.0005501648763220355,0.5138888888888888,0.00998734402212517,0.004773484534370979,2.2118117946744986,0.0006960564770272592,0.17540623221086932,0.09012889448005497,1.946170905820727,4.057668322552845,1.6810217004991868,0.09401257218787512,0.04700628609393756,-0.06113274525524259,0.18528052416288543,0.18652998408948362,1.0,1.0
CatBoost,CAT C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,2025,5.0,0.0,87,87,1.0,70,-0.0008760392924345456,0.00023383111751379502,0.5287356321839081,0.008058822033424395,0.010900517853154332,0.8294656575068897,-0.0002621965748804669,-0.06607353686987766,0.11626173812439237,-0.5683171259592158,-0.7309587866049065,-0.6462406150889732,0.518718704993979,0.7406406475030105,-0.14769280053632594,-0.06973880007500388,-0.07015553602030378,1.0,1.0
CatBoost,CAT C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,2025,5.0,0.0,73,73,1.0,65,0.0007631135301306558,-3.3358724140230243e-05,0.4931506849315068,0.009553618736348524,0.00778981045429754,1.193278434576949,0.0002660751151465907,0.06705092901694086,0.10601258641626149,0.632480833489558,0.9032438299842136,0.7194714842983506,0.472525181347636,0.236262590673818,-0.07999008438340105,0.06282880843220706,0.06323030441663513,1.0,1.0
CatBoost,CAT C - MARKET + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,2025,5.0,0.0,34,34,1.0,34,-7.786850691357177e-05,-0.00039743754769189146,0.4117647058823529,0.008933843354356838,0.0063860668098028595,0.9792710496623885,-1.0590116940245788e-05,-0.0026687094689419387,0.06203405664360135,-0.04302007015717566,-0.06409844330682765,-0.04065631797273683,0.9676024657342546,0.5161987671328727,-0.07035485933815477,-0.004534039993526751,-0.004562079344478165,1.0,1.0
LSTM,LSTM A - MARKET SEQUENCE,Dividend,fixed_ex_ante_dividend_payers,2025,5.0,0.0,72,72,1.0,68,0.0008668289627533287,-0.00039640319800635006,0.4444444444444444,0.00955435419473473,0.006083191222831792,1.2564923698436128,0.0002965637921157073,0.07473407561315824,0.08976158996809178,0.8325841335890387,1.4320172534091233,0.8356598445114076,0.40414743635252864,0.20207371817626432,-0.08294958500907224,0.07269443535611719,0.07316111668211,1.0,1.0
LSTM,LSTM A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,2025,5.0,0.0,87,87,1.0,70,0.0026758607343639156,0.001197815864993402,0.5402298850574713,0.011140447714596274,0.007270028967409106,1.8005466172599927,0.0007179404732910739,0.18092099926935062,0.11477694412520008,1.576283465710673,2.8792248889050422,1.4456588660675733,0.14953032680353295,0.07476516340176648,-0.06046396432375101,0.18882558287472873,0.1901008095481982,1.0,1.0
LSTM,LSTM A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,2025,5.0,0.0,73,73,1.0,65,0.003081172488390873,0.001070287971828344,0.5753424657534246,0.010058604675900385,0.0063721227333962075,2.138657328244651,0.0008488004320506139,0.2138977088767547,0.10434398352305961,2.049928531140314,4.178257548254795,1.9626592884372778,0.0507991972744201,0.02539959863721005,-0.06015449762296299,0.22973005996107387,0.23130732041279356,1.0,1.0
LSTM,LSTM A - MARKET SEQUENCE,Value,fixed_ex_ante_mature_semiconductor_proxy,2025,5.0,0.0,34,34,1.0,34,0.001135415318472351,-0.00018045753215722906,0.47058823529411764,0.009014626500784884,0.005868327954694346,1.3654658355658258,0.00015441648331223967,0.038912953794684395,0.06130841956946168,0.6347081537568671,1.0534256730201386,0.7062976411533207,0.4806634030916971,0.24033170154584854,-0.05457835815451273,0.03743618425626005,0.03767254382602747,1.0,1.0
LSTM,LSTM B - MARKET SEQUENCE + SEC,Dividend,fixed_ex_ante_dividend_payers,2025,5.0,0.0,72,72,1.0,68,0.0018279611889795086,0.0005170936771995436,0.5277777777777778,0.008764944475467802,0.005925137778272114,1.6533141979720969,0.0005384894344181316,0.13569933747336918,0.08886944621933415,1.5269515367346451,2.863698721401344,1.320176605494849,0.1879883473316399,0.09399417366581996,-0.04676986989629206,0.1396446312534807,0.14056837531491828,1.0,1.0
LSTM,LSTM B - MARKET SEQUENCE + SEC,Growth,fixed_ex_ante_growth_companies,2025,5.0,0.0,87,87,1.0,70,0.0014718444041608657,0.001070287971828344,0.5402298850574713,0.01002609217494026,0.008579396726504923,1.37313364576789,0.0003061105336610612,0.07713985448258742,0.11592712573521645,0.6654167779401245,1.070955478791659,0.606020256186194,0.5450533407381173,0.27252667036905864,-0.10637401970999316,0.07241163882608981,0.07287644371893331,1.0,1.0
LSTM,LSTM B - MARKET SEQUENCE + SEC,Momentum,positive_relative_momentum_60d,2025,5.0,0.0,73,73,1.0,65,0.0011205308120752428,5.354104527377588e-05,0.5205479452054794,0.009313982471748312,0.007775216704141233,1.3005841780697347,0.0004403009979444684,0.11095585148200604,0.10590193368233353,1.0477226205786987,1.8667275195403248,0.933803632125752,0.3513098316013974,0.1756549158006987,-0.09238943435480507,0.11022458549414105,0.11094437035008364,1.0,1.0
LSTM,LSTM B - MARKET SEQUENCE + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,2025,5.0,0.0,34,34,1.0,34,0.0004939067520557186,7.998137078013643e-05,0.5,0.00772716100633033,0.006739347502218894,1.1465740568780887,6.717131827957771e-05,0.016927172206453584,0.06170706452505096,0.27431498057376774,0.39850428511410696,0.3036803673047175,0.7616250155860811,0.38081250779304054,-0.03166647978188153,0.015024040284194351,0.015117864910657808,1.0,1.0
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,2025,5.0,0.0,72,72,1.0,68,0.001131892423466399,-0.00011791034816416215,0.4722222222222222,0.00917674748556778,0.006066135789992732,1.3535427412587093,0.00023617505228489864,0.05951611317579446,0.09122726155796484,0.6523939462764489,1.0467560378018665,0.6436486036848925,0.5203956955354807,0.26019784776774035,-0.060117936792262516,0.05648006619070589,0.05683991583047798,1.0,1.0
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,2025,5.0,0.0,87,87,1.0,70,0.0021630144813793773,0.001197815864993402,0.5517241379310345,0.010422754803774947,0.008002819761569017,1.6029357519634257,0.0006565260320768256,0.16544456008336006,0.1152354787559715,1.4357085323844914,2.604416524330397,1.3266064379727724,0.1858542737979199,0.09292713689895996,-0.0710544440771188,0.17066344078258178,0.17180735991690432,1.0,1.0
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,Momentum,positive_relative_momentum_60d,2025,5.0,0.0,73,73,1.0,65,0.0013298614098854915,2.763098661179384e-05,0.5068493150684932,0.009799240560716486,0.00737477827291303,1.365660270003595,0.00041381328408953176,0.104280947590562,0.10587520261419327,0.9849421301280462,1.7574702035511294,1.0345750800939766,0.3018711269940231,0.15093556349701154,-0.08331952912079632,0.10290513165876924,0.10357492411723013,1.0,1.0
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,2025,5.0,0.0,34,34,1.0,34,0.0007741887001774826,7.998137078013643e-05,0.5,0.008007442954452094,0.00645906555409713,1.2397215800624277,0.00010528966322413761,0.026532995132482678,0.06153705979701516,0.431170992244411,0.634609644684988,0.47831575384894187,0.6328451725495269,0.31642258627476344,-0.029167192982344825,0.02475305838787678,0.024908381635704968,1.0,1.0
Logistic,MODEL A - MARKET,Dividend,fixed_ex_ante_dividend_payers,2025,5.0,0.0,72,72,1.0,68,0.001230609933862303,-5.866902427709066e-05,0.4861111111111111,0.009021222487460333,0.006138888427649347,1.3900869742239501,0.00032061304088863707,0.08079448630393654,0.09100527350020303,0.8878000493428141,1.5164415842459116,0.9615353615381531,0.3372158508265058,0.1686079254132529,-0.08510479001834959,0.07904134297305854,0.0795502599337361,1.0,1.0
Logistic,MODEL A - MARKET,Growth,fixed_ex_ante_growth_companies,2025,5.0,0.0,87,87,1.0,70,0.00020431749627807547,-0.0004178800026207732,0.4942528735632184,0.009770214275561441,0.009144172538021578,1.044180204541798,1.0056385857633242e-05,0.0025342092361235772,0.11668036305049345,0.021719243665936295,0.03087433577123443,0.02469370220350131,0.9803190563560721,0.49015952817803604,-0.11221594244230393,-0.004204196829303397,-0.004230200705364284,1.0,1.0
Logistic,MODEL A - MARKET,Momentum,positive_relative_momentum_60d,2025,5.0,0.0,73,73,1.0,65,0.0013383656791391685,0.00023383111751379502,0.5205479452054794,0.009564173263799922,0.007592511127063935,1.3676581265110024,0.00033214499045826395,0.08370053759548252,0.10638444238954883,0.7867742285943986,1.2086738752953463,1.0953774343978049,0.27440967728376503,0.13720483864188251,-0.06344962330714043,0.0805264021648111,0.08104523516326534,1.0,1.0
Logistic,MODEL A - MARKET,Value,fixed_ex_ante_mature_semiconductor_proxy,2025,5.0,0.0,34,34,1.0,34,0.0011960569221240237,0.00028709939061294463,0.5,0.008453675799752536,0.006061561955504489,1.3946365411766144,0.0001626637414088672,0.040991262835034535,0.06126897552214013,0.6690378366163794,1.1003563686621878,0.7338854693032913,0.46370899817161576,0.23185449908580788,-0.049236736156240024,0.03957932264254449,0.03982947122635472,1.0,1.0
Logistic,MODEL B - MARKET + SEC,Dividend,fixed_ex_ante_dividend_payers,2025,5.0,0.0,72,72,1.0,68,0.002278987046043245,0.000755928525503686,0.5277777777777778,0.009227164295575014,0.005486622821080496,1.8796103491218275,0.0005781146397853628,0.14568488922591144,0.08965920859310497,1.6248736913021893,2.993375035719729,1.829902564626716,0.06846003770840083,0.03423001885420041,-0.041961165157708424,0.15089845661733148,0.15190147987105096,1.0,1.0
Logistic,MODEL B - MARKET + SEC,Growth,fixed_ex_ante_growth_companies,2025,5.0,0.0,87,87,1.0,70,0.0005435419362118016,-0.0004178800026207732,0.4942528735632184,0.010113383185726955,0.008808802921268916,1.1220064356310735,0.00029117530640167846,0.07337617721322297,0.11557498931427632,0.6348793770051359,1.0234124184083693,0.6019760319713734,0.5477378247593679,0.27386891237968397,-0.0797590310485824,0.06845784720491932,0.06889646638163271,1.0,1.0
Logistic,MODEL B - MARKET + SEC,Momentum,positive_relative_momentum_60d,2025,5.0,0.0,73,73,1.0,65,0.0019295564364455126,0.0009042995456412526,0.547945205479452,0.009579123169957588,0.007342645664781245,1.5813180858664382,0.0005811683785542057,0.14645443139565983,0.1053418805096858,1.3902773587015462,2.481064604091392,1.4913580745247506,0.13713327634556224,0.06856663817278112,-0.05177440303030034,0.15006074635319377,0.15105784449060966,1.0,1.0
Logistic,MODEL B - MARKET + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,2025,5.0,0.0,34,34,1.0,34,0.0022401535238860174,0.0013633006572754966,0.5588235294117647,0.008392743727670895,0.0055531274009081606,1.9143822848324892,0.0003046608792484984,0.0767745415706216,0.060541257194951764,1.2681358981924717,2.233178230273067,1.436547471795083,0.15210184999201312,0.07605092499600656,-0.026863597569030673,0.07718597125915672,0.07768251745284838,1.0,1.0
Logistic,MODEL C - MARKET + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,2025,5.0,0.0,72,72,1.0,68,0.002278987046043245,0.000755928525503686,0.5277777777777778,0.009227164295575014,0.005486622821080496,1.8796103491218275,0.0005781146397853628,0.14568488922591144,0.08965920859310497,1.6248736913021893,2.993375035719729,1.829902564626716,0.06846003770840083,0.03423001885420041,-0.041961165157708424,0.15089845661733148,0.15190147987105096,1.0,1.0
Logistic,MODEL C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,2025,5.0,0.0,87,87,1.0,70,0.0008981204658096729,2.763098661179384e-05,0.5057471264367817,0.010211355523267419,0.008631701453449417,1.2105178757490358,0.00034704850032683755,0.08745622208236306,0.11569649619009631,0.7559107229891148,1.221161683310974,0.7294946440757539,0.46638480179990943,0.23319240089995472,-0.07163308913324684,0.08346734053124338,0.08400584833140323,1.0,1.0
Logistic,MODEL C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,2025,5.0,0.0,73,73,1.0,65,0.0024816787045522553,0.001070287971828344,0.5753424657534246,0.009555175942480943,0.007101769166189838,1.8228869372836987,0.0006617782296977902,0.16676811388384313,0.1052487809491376,1.5845134963077177,2.845593325971181,1.7180130662933129,0.08703736672817634,0.04351868336408817,-0.03247404111225771,0.17346929881506123,0.17463338935808448,1.0,1.0
Logistic,MODEL C - MARKET + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,2025,5.0,0.0,34,34,1.0,34,0.0022401535238860174,0.0013633006572754966,0.5588235294117647,0.008392743727670895,0.0055531274009081606,1.9143822848324892,0.0003046608792484984,0.0767745415706216,0.060541257194951764,1.2681358981924717,2.233178230273067,1.436547471795083,0.15210184999201312,0.07605092499600656,-0.026863597569030673,0.07718597125915672,0.07768251745284838,1.0,1.0
TabNet,TABNET A - MARKET,Dividend,fixed_ex_ante_dividend_payers,2025,5.0,0.0,72,72,1.0,68,0.00323563140149745,0.000812644392047702,0.5138888888888888,0.010481521811254757,0.004424309888817418,2.5044506811697924,0.0008389692040978042,0.21142023943264665,0.0886993769605892,2.3835594643081275,5.597181970429229,2.1141979859004194,0.03549269943220887,0.017746349716104434,-0.04056274098105339,0.22852058311849688,0.23008878962946566,1.0,1.0
TabNet,TABNET A - MARKET,Growth,fixed_ex_ante_growth_companies,2025,5.0,0.0,87,87,1.0,70,0.001142393440440381,0.0013364069191874614,0.5402298850574713,0.009721819519578772,0.008938432202547229,1.2779800390777423,0.00041496433455817726,0.10457101230866067,0.11483209971966492,0.9106426910589093,1.4655113024585833,0.8541567555086037,0.3938391442581931,0.19691957212909655,-0.07938764787703534,0.10212058906020172,0.10278504098845365,1.0,1.0
TabNet,TABNET A - MARKET,Momentum,positive_relative_momentum_60d,2025,5.0,0.0,73,73,1.0,65,0.0037957131670050426,0.002125374942470227,0.589041095890411,0.010471575989628768,0.005773023545422297,2.5998956699855227,0.0010768838495388675,0.2713747300837946,0.1030550572794823,2.633298522631784,5.704796843611993,2.5523479505709727,0.011297900306671337,0.005648950153335669,-0.03081332894657962,0.30198901939312517,0.30412042695635044,0.9490236257603923,0.47451181288019617
TabNet,TABNET A - MARKET,Value,fixed_ex_ante_mature_semiconductor_proxy,2025,5.0,0.0,34,34,1.0,34,0.0007828695867965672,-0.0005767760735628227,0.4117647058823529,0.01001719618386213,0.005681159031149327,1.234261757197267,0.00010647026380433314,0.02683050647869195,0.06153169152658396,0.43604370062051984,0.7110426509728289,0.4880415349790733,0.6259498924706116,0.3129749462353058,-0.0658546421128573,0.025062419488723453,0.025219707736220176,1.0,1.0
TabNet,TABNET B - MARKET + SEC,Dividend,fixed_ex_ante_dividend_payers,2025,5.0,0.0,72,72,1.0,68,0.0022640603294805236,2.0740046893064946e-05,0.5,0.009817734616011393,0.005289613957050345,1.8560399106111838,0.0005171398646960594,0.130319245903407,0.09093224279813933,1.4331467243440035,2.57387562120023,1.4463489494649362,0.14933693127589281,0.07466846563794641,-0.0551888017666875,0.13336690832365372,0.13424672902401502,1.0,1.0
TabNet,TABNET B - MARKET + SEC,Growth,fixed_ex_ante_growth_companies,2025,5.0,0.0,87,87,1.0,70,0.001749537620646241,0.001197815864993402,0.5632183908045977,0.009835069576664008,0.008676543059481933,1.4616493359793263,0.0005297630506512283,0.13350028876410952,0.1151607004738324,1.1592521425696294,1.9143397502188335,1.094991028488984,0.2745785957001328,0.1372892978500664,-0.05967047158786687,0.1341563858462076,0.13504171837987955,1.0,1.0
TabNet,TABNET B - MARKET + SEC,Momentum,positive_relative_momentum_60d,2025,5.0,0.0,73,73,1.0,65,0.0025959956537582023,0.0015680529581837419,0.6164383561643836,0.008971001851412364,0.007649550021043129,1.8847751184384913,0.0006845863004037279,0.1725157477017394,0.10465034749180722,1.6484966542059996,2.7930489687269744,1.7698911787335805,0.07796905569092367,0.03898452784546184,-0.042805242892086315,0.180238173894671,0.18145109831613548,1.0,1.0
TabNet,TABNET B - MARKET + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,2025,5.0,0.0,34,34,1.0,34,0.001655214372795443,2.0740046893064946e-05,0.5,0.008969694501945118,0.005659265756354233,1.584957287413819,0.00022510915470018024,0.05672750698444542,0.06096033039895172,0.9305642967023834,1.616398240045628,1.0612024224130958,0.2896261245033296,0.1448130622516648,-0.03690506797096915,0.05595356543358454,0.056309972013571796,1.0,1.0
TabNet,TABNET C - MARKET + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,2025,5.0,0.0,72,72,1.0,68,0.0018766206349939071,0.0006469414833742424,0.5277777777777778,0.008895109533367125,0.005967572839658512,1.665935762327419,0.0004978532397887012,0.1254590164267527,0.08945659167859904,1.4024569243315652,2.3562779866701353,2.0022641211299184,0.046340825925302906,0.023170412962651453,-0.03328215054112538,0.12805340898445405,0.12889622225469255,1.0,1.0
TabNet,TABNET C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,2025,5.0,0.0,87,87,1.0,70,-0.0001516330017096857,0.001197815864993402,0.5517241379310345,0.008325105522225484,0.01058454195424528,0.9680422415967206,5.9007966070483904e-05,0.014870007449761944,0.11621741964968413,0.12794990195604777,0.18225053688578732,0.15497503720313807,0.876966545475297,0.4384832727376485,-0.10538547196631809,0.008110960059227068,0.008161439207228227,1.0,1.0
TabNet,TABNET C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,2025,5.0,0.0,73,73,1.0,65,0.0016006177907554836,0.00023383111751379502,0.5342465753424658,0.009573360103008525,0.007544586626240653,1.4555081306624387,0.00040225287840584315,0.10136772535827247,0.10570380757236815,0.9589789401755746,1.4873747496599865,1.4261888209031437,0.15506637917794502,0.07753318958897251,-0.036607062727082806,0.09970336731404728,0.10035138667765287,1.0,1.0
TabNet,TABNET C - MARKET + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,2025,5.0,0.0,34,34,1.0,34,0.0014359018031131342,0.0006469414833742424,0.5294117647058824,0.008255813970919632,0.006236499385669177,1.4892634702453365,0.00019528264522338624,0.04921122659629333,0.06110996062334614,0.8052897775472125,1.2008757119724305,0.8920361171814069,0.3732347904411148,0.1866173952205574,-0.03523578960703477,0.04808834582877175,0.048393513116332665,1.0,1.0
Transformer,TRANSFORMER A - MARKET SEQUENCE,Dividend,fixed_ex_ante_dividend_payers,2025,5.0,0.0,72,72,1.0,68,0.002154564808047305,-0.00018045753215722906,0.4861111111111111,0.010011023404964832,0.005277220351199004,1.7944839090421663,0.0004778493012324402,0.12041802391057493,0.09117354474377294,1.3207561935755423,2.3619651415008867,1.3338396045795673,0.1834751676789843,0.09173758383949215,-0.0551888017666875,0.12226980536685383,0.12307251460734103,1.0,1.0
Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,2025,5.0,0.0,87,87,1.0,70,0.0014365926641709292,-0.0005437241194481404,0.4942528735632184,0.01103035589883396,0.007939130496977033,1.35778924356349,0.0004321844201892178,0.10891047388768288,0.11549666638465134,0.9429750424567778,1.5500177385411662,0.8912135017945358,0.3736749931681981,0.18683749658409904,-0.06800155933063567,0.10679422982570785,0.10749054748807518,1.0,1.0
Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,2025,5.0,0.0,73,73,1.0,65,0.0023658507292746243,0.0013771289383774374,0.5753424657534246,0.009489479329547515,0.007285517051740259,1.7646947826830865,0.0006138422933447661,0.15468825792288105,0.1049549921734442,1.4738532652858454,2.487326327570011,1.5822080873386413,0.11487139614352262,0.05743569807176131,-0.042805242892086315,0.15952461033464482,0.16058886718195997,1.0,1.0
Transformer,TRANSFORMER A - MARKET SEQUENCE,Value,fixed_ex_ante_mature_semiconductor_proxy,2025,5.0,0.0,34,34,1.0,34,0.0015850167899513362,-0.00018045753215722906,0.47058823529411764,0.009492328064231306,0.005443704342741971,1.5499785467286027,0.00021556228343338173,0.054321695425212195,0.06100866544529371,0.8903931110232579,1.5445998714606328,1.0139733334597867,0.3115797302085144,0.1557898651042572,-0.039999648807882315,0.05343378778734342,0.05377373893274551,1.0,1.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,Dividend,fixed_ex_ante_dividend_payers,2025,5.0,0.0,72,72,1.0,68,0.0022763434974914145,2.0740046893064946e-05,0.5,0.009826940333159917,0.005274253338177088,1.863190806939196,0.0005129215637923439,0.12925623407567066,0.09102788607240472,1.4199630426752814,2.549696338028717,1.4305009464394227,0.15382697827394112,0.07691348913697056,-0.0551888017666875,0.13216320708562912,0.13303463060658838,1.0,1.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,Growth,fixed_ex_ante_growth_companies,2025,5.0,0.0,87,87,1.0,70,0.0016119199255769376,0.00023383111751379502,0.5172413793103449,0.010665156433800482,0.008087976333234003,1.4128321907885684,0.0004931983071585086,0.12428597340394418,0.1153009977659241,1.077926260935406,1.7773887802837145,1.0156382128137889,0.31078754484076515,0.15539377242038258,-0.06800155933063523,0.12382334770674341,0.1246368111164593,1.0,1.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,Momentum,positive_relative_momentum_60d,2025,5.0,0.0,73,73,1.0,65,0.002485961217493472,0.0015590648013599781,0.589041095890411,0.009347492201418221,0.007348899859465336,1.8231398456341037,0.0006489145559046697,0.16352646808797677,0.1048169721009417,1.5601144052367415,2.6394304439093426,1.6676997856316738,0.0966324316512739,0.04831621582563695,-0.042805242892086315,0.16974643285716762,0.17088376868824717,1.0,1.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,2025,5.0,0.0,34,34,1.0,34,0.0015850167899513362,-0.00018045753215722906,0.47058823529411764,0.009492328064231306,0.005443704342741971,1.5499785467286027,0.00021556228343338173,0.054321695425212195,0.06100866544529371,0.8903931110232579,1.5445998714606328,1.0139733334597867,0.3115797302085144,0.1557898651042572,-0.039999648807882315,0.05343378778734342,0.05377373893274551,1.0,1.0
Transformer,TRANSFORMER C - MARKET SEQUENCE + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,2025,5.0,0.0,72,72,1.0,68,0.0016890685782129388,-0.0002657684121469819,0.4583333333333333,0.010130001248800017,0.005453259066129974,1.5718196062704906,0.0005062807585880382,0.12758275116418563,0.08870321171703438,1.4383103914115087,2.9855818094896756,1.2627074873113848,0.20787555006743322,0.10393777503371661,-0.07838521872302795,0.13053450728451432,0.13139458149733785,1.0,1.0
Transformer,TRANSFORMER C - MARKET SEQUENCE + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,2025,5.0,0.0,87,87,1.0,70,0.0005953145266458119,-0.0006376085874646989,0.47126436781609193,0.010724626943110188,0.008432985670637655,1.1335139174360909,0.0001765576068915507,0.04449251693667078,0.11619953213284194,0.38289755664253383,0.6135581017435037,0.3490897303273237,0.7273169681115782,0.3636584840557891,-0.08447607381438704,0.03821061483757182,0.038451953932107985,1.0,1.0
Transformer,TRANSFORMER C - MARKET SEQUENCE + SEC + FINBERT,Momentum,positive_relative_momentum_60d,2025,5.0,0.0,73,73,1.0,65,0.0017845909745941892,0.00023383111751379502,0.5342465753424658,0.009708464374453676,0.007304557925244635,1.524552182022033,0.0005218394863859954,0.13150355056927082,0.10555554641299725,1.2458232185616216,2.247688354689088,1.1694329403375228,0.24334746141697128,0.12167373070848564,-0.06853948993549352,0.133118391184059,0.13399647754199173,1.0,1.0
Transformer,TRANSFORMER C - MARKET SEQUENCE + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,2025,5.0,0.0,34,34,1.0,34,0.001142384885988477,-0.00012121620827015758,0.47058823529411764,0.009014626500784884,0.005855163216052774,1.368535946540689,0.0001553643444944328,0.039151814812597066,0.061303901815269075,0.6386512710165775,1.0600775439677022,0.7154500591830231,0.47500131609443763,0.23750065804721882,-0.05435407499484679,0.0376822961020844,0.03792023775992348,1.0,1.0
Tree,TREE A - MARKET,Dividend,fixed_ex_ante_dividend_payers,2025,5.0,0.0,72,72,1.0,68,0.0014240418458348315,-0.0006058374504243616,0.4444444444444444,0.010246184963803749,0.005633672648540302,1.4549918822789334,0.0003414409926860098,0.08604313015687448,0.09085021839541277,0.9470877635360642,1.6533254697950768,0.9073856724115107,0.36508018277803944,0.18254009138901972,-0.08736274878509354,0.08468865880169263,0.08523535183542763,1.0,1.0
Tree,TREE A - MARKET,Growth,fixed_ex_ante_growth_companies,2025,5.0,0.0,87,87,1.0,70,-0.00024849574956017375,-0.0005437241194481404,0.4827586206896552,0.009574968795004923,0.00941706265782093,0.9489835489819811,-6.205904565923797e-05,-0.015638879506127967,0.11635970167089392,-0.13440116536531013,-0.19087408990996813,-0.15647198103691942,0.875787792450808,0.562106103774596,-0.09683128594335288,-0.02195921060095718,-0.022093806644590597,1.0,1.0
Tree,TREE A - MARKET,Momentum,positive_relative_momentum_60d,2025,5.0,0.0,73,73,1.0,65,0.0004986334795607414,-0.0001518413719143732,0.4931506849315068,0.00933852895976536,0.008102345906584292,1.1214204367396048,0.00015871264129456314,0.039995585606229914,0.1063914114422272,0.3759287057484745,0.5516085419561073,0.5333228202386353,0.5942858400947469,0.29714292004737347,-0.054182754428358515,0.03468023324580227,0.03489890154870978,1.0,1.0
Tree,TREE A - MARKET,Value,fixed_ex_ante_mature_semiconductor_proxy,2025,5.0,0.0,34,34,1.0,34,0.0011137452417123016,-0.0005767760735628227,0.4411764705882353,0.009710437267682481,0.00567311688405363,1.3513091377618114,0.00015146935287287303,0.038170276923964006,0.06132244055649619,0.6224520188298417,1.0553490118976607,0.7054347418599175,0.4811991321192887,0.24059956605964436,-0.04151854543533484,0.036671996209019175,0.036903445647728184,1.0,1.0
Tree,TREE B - MARKET + SEC,Dividend,fixed_ex_ante_dividend_payers,2025,5.0,0.0,72,72,1.0,68,0.0014240418458348315,-0.0006058374504243616,0.4444444444444444,0.010246184963803749,0.005633672648540302,1.4549918822789334,0.0003414409926860098,0.08604313015687448,0.09085021839541277,0.9470877635360642,1.6533254697950768,0.9073856724115107,0.36508018277803944,0.18254009138901972,-0.08736274878509354,0.08468865880169263,0.08523535183542763,1.0,1.0
